order_details_id,order_id,pizza_id,quantity,date,time,pizza_type_id,size,price,name,category,ingredients,ingredient_list
576,251,mexicana_m,1,2015-01-04,21:10:05,mexicana,M,16,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
577,252,prsc_argla_m,1,2015-01-04,22:13:15,prsc_argla,M,16.5,"The Prosciutto and Arugula Pizza",Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","['Prosciutto di San Daniele', 'Arugula', 'Mozzarella Cheese']"
578,253,brie_carre_s,1,2015-01-04,22:16:18,brie_carre,S,23.65,"The Brie Carre Pizza",Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","['Brie Carre Cheese', 'Prosciutto', 'Caramelized Onions', 'Pears', 'Thyme', 'Garlic']"
579,254,bbq_ckn_l,1,2015-01-04,22:22:13,bbq_ckn,L,20.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
580,254,brie_carre_s,1,2015-01-04,22:22:13,brie_carre,S,23.65,"The Brie Carre Pizza",Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","['Brie Carre Cheese', 'Prosciutto', 'Caramelized Onions', 'Pears', 'Thyme', 'Garlic']"
581,254,five_cheese_l,1,2015-01-04,22:22:13,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
582,255,five_cheese_l,1,2015-01-05,11:23:35,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
583,255,green_garden_m,1,2015-01-05,11:23:35,green_garden,M,16,"The Green Garden Pizza",Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese","['Spinach', 'Mushrooms', 'Tomatoes', 'Green Olives', 'Feta Cheese']"
584,255,hawaiian_l,1,2015-01-05,11:23:35,hawaiian,L,16.5,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
585,255,spinach_fet_m,1,2015-01-05,11:23:35,spinach_fet,M,16,"The Spinach and Feta Pizza",Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic","['Spinach', 'Mushrooms', 'Red Onions', 'Feta Cheese', 'Garlic']"
586,256,pep_msh_pep_l,1,2015-01-05,11:56:06,pep_msh_pep,L,17.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
587,257,cali_ckn_l,1,2015-01-05,11:59:04,cali_ckn,L,20.75,"The California Chicken Pizza",Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","['Chicken', 'Artichoke', 'Spinach', 'Garlic', 'Jalapeno Peppers', 'Fontina Cheese', 'Gouda Cheese']"
588,257,ckn_alfredo_l,1,2015-01-05,11:59:04,ckn_alfredo,L,20.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
589,258,classic_dlx_m,1,2015-01-05,11:59:23,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
590,259,pepperoni_l,1,2015-01-05,12:04:25,pepperoni,L,15.25,"The Pepperoni Pizza",Classic,"Mozzarella Cheese, Pepperoni","['Mozzarella Cheese', 'Pepperoni']"
591,260,five_cheese_l,1,2015-01-05,12:06:27,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
592,260,the_greek_l,1,2015-01-05,12:06:27,the_greek,L,20.5,"The Greek Pizza",Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","['Kalamata Olives', 'Feta Cheese', 'Tomatoes', 'Garlic', 'Beef Chuck Roast', 'Red Onions']"
593,261,brie_carre_s,1,2015-01-05,12:38:29,brie_carre,S,23.65,"The Brie Carre Pizza",Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","['Brie Carre Cheese', 'Prosciutto', 'Caramelized Onions', 'Pears', 'Thyme', 'Garlic']"
594,262,cali_ckn_m,1,2015-01-05,12:42:01,cali_ckn,M,16.75,"The California Chicken Pizza",Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","['Chicken', 'Artichoke', 'Spinach', 'Garlic', 'Jalapeno Peppers', 'Fontina Cheese', 'Gouda Cheese']"
595,263,spin_pesto_l,1,2015-01-05,12:57:22,spin_pesto,L,20.75,"The Spinach Pesto Pizza",Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","['Spinach', 'Artichokes', 'Tomatoes', 'Sun-dried Tomatoes', 'Garlic', 'Pesto Sauce']"
596,264,mexicana_m,1,2015-01-05,13:03:59,mexicana,M,16,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
597,265,ckn_alfredo_m,1,2015-01-05,13:04:42,ckn_alfredo,M,16.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
598,265,mexicana_l,1,2015-01-05,13:04:42,mexicana,L,20.25,"The Mexicana Pizza",Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic","['Tomatoes', 'Red Peppers', 'Jalapeno Peppers', 'Red Onions', 'Cilantro', 'Corn', 'Chipotle Sauce', 'Garlic']"
599,265,sicilian_m,1,2015-01-05,13:04:42,sicilian,M,16.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
600,265,spicy_ital_l,1,2015-01-05,13:04:42,spicy_ital,L,20.75,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
601,266,peppr_salami_m,1,2015-01-05,13:09:29,peppr_salami,M,16.5,"The Pepper Salami Pizza",Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","['Genoa Salami', 'Capocollo', 'Pepperoni', 'Tomatoes', 'Asiago Cheese', 'Garlic']"
602,267,four_cheese_l,1,2015-01-05,13:37:50,four_cheese,L,17.95,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
603,267,mediterraneo_l,1,2015-01-05,13:37:50,mediterraneo,L,20.25,"The Mediterranean Pizza",Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions","['Spinach', 'Artichokes', 'Kalamata Olives', 'Sun-dried Tomatoes', 'Feta Cheese', 'Plum Tomatoes', 'Red Onions']"
604,267,napolitana_s,1,2015-01-05,13:37:50,napolitana,S,12,"The Napolitana Pizza",Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","['Tomatoes', 'Anchovies', 'Green Olives', 'Red Onions', 'Garlic']"
605,268,ital_supr_l,1,2015-01-05,13:40:46,ital_supr,L,20.75,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
606,268,pepperoni_s,1,2015-01-05,13:40:46,pepperoni,S,9.75,"The Pepperoni Pizza",Classic,"Mozzarella Cheese, Pepperoni","['Mozzarella Cheese', 'Pepperoni']"
607,269,ckn_alfredo_m,1,2015-01-05,13:49:34,ckn_alfredo,M,16.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
608,270,southw_ckn_l,1,2015-01-05,14:09:02,southw_ckn,L,20.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
609,270,spin_pesto_l,1,2015-01-05,14:09:02,spin_pesto,L,20.75,"The Spinach Pesto Pizza",Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","['Spinach', 'Artichokes', 'Tomatoes', 'Sun-dried Tomatoes', 'Garlic', 'Pesto Sauce']"
610,270,thai_ckn_l,1,2015-01-05,14:09:02,thai_ckn,L,20.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
611,271,big_meat_s,1,2015-01-05,14:22:19,big_meat,S,12,"The Big Meat Pizza",Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage","['Bacon', 'Pepperoni', 'Italian Sausage', 'Chorizo Sausage']"
612,271,cali_ckn_m,2,2015-01-05,14:22:19,cali_ckn,M,16.75,"The California Chicken Pizza",Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","['Chicken', 'Artichoke', 'Spinach', 'Garlic', 'Jalapeno Peppers', 'Fontina Cheese', 'Gouda Cheese']"
613,271,ckn_alfredo_m,2,2015-01-05,14:22:19,ckn_alfredo,M,16.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
614,271,ckn_pesto_l,2,2015-01-05,14:22:19,ckn_pesto,L,20.75,"The Chicken Pesto Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Spinach', 'Garlic', 'Pesto Sauce']"
615,271,classic_dlx_m,1,2015-01-05,14:22:19,classic_dlx,M,16,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
616,271,ital_supr_m,1,2015-01-05,14:22:19,ital_supr,M,16.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
617,271,sicilian_s,1,2015-01-05,14:22:19,sicilian,S,12.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
618,271,soppressata_m,1,2015-01-05,14:22:19,soppressata,M,16.5,"The Soppressata Pizza",Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","['Soppressata Salami', 'Fontina Cheese', 'Mozzarella Cheese', 'Mushrooms', 'Garlic']"
619,271,southw_ckn_m,1,2015-01-05,14:22:19,southw_ckn,M,16.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
620,271,the_greek_s,1,2015-01-05,14:22:19,the_greek,S,12,"The Greek Pizza",Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions","['Kalamata Olives', 'Feta Cheese', 'Tomatoes', 'Garlic', 'Beef Chuck Roast', 'Red Onions']"
621,272,ital_supr_m,1,2015-01-05,14:24:05,ital_supr,M,16.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
622,273,soppressata_s,1,2015-01-05,14:28:00,soppressata,S,12.5,"The Soppressata Pizza",Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic","['Soppressata Salami', 'Fontina Cheese', 'Mozzarella Cheese', 'Mushrooms', 'Garlic']"
623,274,four_cheese_l,1,2015-01-05,14:36:33,four_cheese,L,17.95,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
624,274,thai_ckn_l,1,2015-01-05,14:36:33,thai_ckn,L,20.75,"The Thai Chicken Pizza",Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce","['Chicken', 'Pineapple', 'Tomatoes', 'Red Peppers', 'Thai Sweet Chilli Sauce']"
625,275,classic_dlx_l,1,2015-01-05,14:38:14,classic_dlx,L,20.5,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
626,275,five_cheese_l,1,2015-01-05,14:38:14,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
627,275,pepperoni_s,1,2015-01-05,14:38:14,pepperoni,S,9.75,"The Pepperoni Pizza",Classic,"Mozzarella Cheese, Pepperoni","['Mozzarella Cheese', 'Pepperoni']"
628,275,sicilian_m,1,2015-01-05,14:38:14,sicilian,M,16.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
629,276,five_cheese_l,1,2015-01-05,15:18:18,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
630,276,spicy_ital_l,1,2015-01-05,15:18:18,spicy_ital,L,20.75,"The Spicy Italian Pizza",Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic","['Capocollo', 'Tomatoes', 'Goat Cheese', 'Artichokes', 'Peperoncini verdi', 'Garlic']"
631,277,four_cheese_m,1,2015-01-05,15:41:50,four_cheese,M,14.75,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
632,278,ital_veggie_m,1,2015-01-05,15:49:21,ital_veggie,M,16.75,"The Italian Vegetables Pizza",Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce","['Eggplant', 'Artichokes', 'Tomatoes', 'Zucchini', 'Red Peppers', 'Garlic', 'Pesto Sauce']"
633,278,southw_ckn_l,1,2015-01-05,15:49:21,southw_ckn,L,20.75,"The Southwest Chicken Pizza",Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce","['Chicken', 'Tomatoes', 'Red Peppers', 'Red Onions', 'Jalapeno Peppers', 'Corn', 'Cilantro', 'Chipotle Sauce']"
634,279,cali_ckn_m,1,2015-01-05,16:07:03,cali_ckn,M,16.75,"The California Chicken Pizza",Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese","['Chicken', 'Artichoke', 'Spinach', 'Garlic', 'Jalapeno Peppers', 'Fontina Cheese', 'Gouda Cheese']"
635,279,ckn_alfredo_m,1,2015-01-05,16:07:03,ckn_alfredo,M,16.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
636,280,prsc_argla_m,1,2015-01-05,16:20:23,prsc_argla,M,16.5,"The Prosciutto and Arugula Pizza",Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","['Prosciutto di San Daniele', 'Arugula', 'Mozzarella Cheese']"
637,280,veggie_veg_m,1,2015-01-05,16:20:23,veggie_veg,M,16,"The Vegetables + Vegetables Pizza",Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","['Mushrooms', 'Tomatoes', 'Red Peppers', 'Green Peppers', 'Red Onions', 'Zucchini', 'Spinach', 'Garlic']"
638,281,sicilian_s,1,2015-01-05,16:33:48,sicilian,S,12.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
639,282,classic_dlx_s,1,2015-01-05,16:49:38,classic_dlx,S,12,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
640,282,five_cheese_l,1,2015-01-05,16:49:38,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
641,282,peppr_salami_l,1,2015-01-05,16:49:38,peppr_salami,L,20.75,"The Pepper Salami Pizza",Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","['Genoa Salami', 'Capocollo', 'Pepperoni', 'Tomatoes', 'Asiago Cheese', 'Garlic']"
642,282,spin_pesto_l,1,2015-01-05,16:49:38,spin_pesto,L,20.75,"The Spinach Pesto Pizza",Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","['Spinach', 'Artichokes', 'Tomatoes', 'Sun-dried Tomatoes', 'Garlic', 'Pesto Sauce']"
643,283,napolitana_m,1,2015-01-05,16:51:43,napolitana,M,16,"The Napolitana Pizza",Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","['Tomatoes', 'Anchovies', 'Green Olives', 'Red Onions', 'Garlic']"
644,284,four_cheese_m,1,2015-01-05,16:58:16,four_cheese,M,14.75,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
645,284,hawaiian_s,1,2015-01-05,16:58:16,hawaiian,S,10.5,"The Hawaiian Pizza",Classic,"Sliced Ham, Pineapple, Mozzarella Cheese","['Sliced Ham', 'Pineapple', 'Mozzarella Cheese']"
646,284,napolitana_m,1,2015-01-05,16:58:16,napolitana,M,16,"The Napolitana Pizza",Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic","['Tomatoes', 'Anchovies', 'Green Olives', 'Red Onions', 'Garlic']"
647,285,prsc_argla_l,1,2015-01-05,16:58:38,prsc_argla,L,20.75,"The Prosciutto and Arugula Pizza",Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","['Prosciutto di San Daniele', 'Arugula', 'Mozzarella Cheese']"
648,286,ital_supr_m,1,2015-01-05,17:01:23,ital_supr,M,16.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
649,286,peppr_salami_l,1,2015-01-05,17:01:23,peppr_salami,L,20.75,"The Pepper Salami Pizza",Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic","['Genoa Salami', 'Capocollo', 'Pepperoni', 'Tomatoes', 'Asiago Cheese', 'Garlic']"
650,287,ital_supr_m,1,2015-01-05,17:30:09,ital_supr,M,16.5,"The Italian Supreme Pizza",Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic","['Calabrese Salami', 'Capocollo', 'Tomatoes', 'Red Onions', 'Green Olives', 'Garlic']"
651,287,pep_msh_pep_m,1,2015-01-05,17:30:09,pep_msh_pep,M,14.5,"The Pepperoni, Mushroom, and Peppers Pizza",Classic,"Pepperoni, Mushrooms, Green Peppers","['Pepperoni', 'Mushrooms', 'Green Peppers']"
652,287,pepperoni_m,1,2015-01-05,17:30:09,pepperoni,M,12.5,"The Pepperoni Pizza",Classic,"Mozzarella Cheese, Pepperoni","['Mozzarella Cheese', 'Pepperoni']"
653,287,sicilian_s,1,2015-01-05,17:30:09,sicilian,S,12.25,"The Sicilian Pizza",Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic","['Coarse Sicilian Salami', 'Tomatoes', 'Green Olives', 'Luganega Sausage', 'Onions', 'Garlic']"
654,288,brie_carre_s,1,2015-01-05,17:32:44,brie_carre,S,23.65,"The Brie Carre Pizza",Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic","['Brie Carre Cheese', 'Prosciutto', 'Caramelized Onions', 'Pears', 'Thyme', 'Garlic']"
655,288,prsc_argla_l,1,2015-01-05,17:32:44,prsc_argla,L,20.75,"The Prosciutto and Arugula Pizza",Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese","['Prosciutto di San Daniele', 'Arugula', 'Mozzarella Cheese']"
656,288,spinach_supr_l,1,2015-01-05,17:32:44,spinach_supr,L,20.75,"The Spinach Supreme Pizza",Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese","['Spinach', 'Red Onions', 'Pepperoni', 'Tomatoes', 'Artichokes', 'Kalamata Olives', 'Garlic', 'Asiago Cheese']"
657,289,five_cheese_l,1,2015-01-05,17:36:23,five_cheese,L,18.5,"The Five Cheese Pizza",Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic","['Mozzarella Cheese', 'Provolone Cheese', 'Smoked Gouda Cheese', 'Romano Cheese', 'Blue Cheese', 'Garlic']"
658,290,classic_dlx_s,1,2015-01-05,17:41:16,classic_dlx,S,12,"The Classic Deluxe Pizza",Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon","['Pepperoni', 'Mushrooms', 'Red Onions', 'Red Peppers', 'Bacon']"
659,290,veggie_veg_m,1,2015-01-05,17:41:16,veggie_veg,M,16,"The Vegetables + Vegetables Pizza",Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic","['Mushrooms', 'Tomatoes', 'Red Peppers', 'Green Peppers', 'Red Onions', 'Zucchini', 'Spinach', 'Garlic']"
660,291,bbq_ckn_l,1,2015-01-05,17:44:39,bbq_ckn,L,20.75,"The Barbecue Chicken Pizza",Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce","['Barbecued Chicken', 'Red Peppers', 'Green Peppers', 'Tomatoes', 'Red Onions', 'Barbecue Sauce']"
661,291,ckn_alfredo_m,2,2015-01-05,17:44:39,ckn_alfredo,M,16.75,"The Chicken Alfredo Pizza",Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce","['Chicken', 'Red Onions', 'Red Peppers', 'Mushrooms', 'Asiago Cheese', 'Alfredo Sauce']"
662,291,four_cheese_m,1,2015-01-05,17:44:39,four_cheese,M,14.75,"The Four Cheese Pizza",Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic","['Ricotta Cheese', 'Gorgonzola Piccante Cheese', 'Mozzarella Cheese', 'Parmigiano Reggiano Cheese', 'Garlic']"
663,292,spin_pesto_m,1,2015-01-05,17:48:59,spin_pesto,M,16.5,"The Spinach Pesto Pizza",Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce","['Spinach', 'Artichokes', 'Tomatoes', 'Sun-dried Tomatoes', 'Garlic', 'Pesto Sauce']"
